experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,noise_seed
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.0,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,0,0.15,1,fc26,fca6,True,9,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,f9a6,fca6,True,4,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,dd26,bd07,True,15,wrong_pattern,3,False,13
seed_sweep,noise,_seed13,0,0.15,2,d4a6,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,bce2,fca6,True,14,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,1,7ca6,fca6,True,4,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,5,34c6,a6b6,True,17,wrong_pattern,2,False,13
seed_sweep,noise,_seed13,0,0.15,3,baa6,fca6,True,15,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,3cb6,fca6,True,15,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,fc16,bd07,True,15,wrong_pattern,3,False,13
seed_sweep,noise,_seed13,0,0.15,2,fc8e,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,dc86,fca6,True,4,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,0,fca6,fca6,True,0,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,fcc6,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,ff86,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,4,c486,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,fdb2,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,fdae,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,bca4,fca6,True,11,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,1,f8a6,fca6,True,4,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,4,aeae,a6b6,True,17,wrong_pattern,2,False,13
seed_sweep,noise,_seed13,0,0.15,2,f8b6,fca6,True,5,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,0,fca6,fca6,True,0,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,beae,fca6,True,15,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,fca0,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,6,bd90,fca6,True,15,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,4,e4e4,fca6,True,17,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,4,ec16,bd07,True,15,wrong_pattern,3,False,13
seed_sweep,noise,_seed13,0,0.15,3,fc9e,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,1,7ca6,fca6,True,4,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,5,de34,dca4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.15,1,f8a6,fca6,True,4,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,fdb6,fca6,True,5,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,4,5c27,1d07,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.15,0,fca6,fca6,True,0,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,7e26,fca6,True,9,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,3,fdaf,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,2,f6a6,fca6,True,11,correct,0,True,13
seed_sweep,noise,_seed13,0,0.15,4,e8b4,f8a4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.15,1,fce6,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,1,0.15,4,d997,9907,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,1bd5,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,1bd4,2b4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,1395,b95,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,b95,1395,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,1f15,1b95,True,9,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,5,b894,f8a4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,1a95,58a4,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,b94,12b4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,1bd7,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,1b14,1b95,True,9,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,1,1bb5,58a4,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,1bb5,58a4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,b95,1395,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,0,1b95,1b95,True,0,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,13b5,ab4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,3,fb95,b905,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,9b94,58a4,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,1b96,58a4,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,6,8094,2b4,True,5,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,1b9f,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,3,1f9c,2b4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,1b97,1b95,True,4,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,0,1b95,1b95,True,0,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,bd5,395,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,0,1b95,1b95,True,0,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,3a95,58a4,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,1b93,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,1bd7,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,8b95,1395,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,3b15,1b95,True,9,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,6,2f54,2759,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,2,1295,ab4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,3,19d4,58a4,True,15,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,3,8bd5,395,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,5,9085,58a4,True,26,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,0,1b95,1b95,True,0,correct,1,True,13
seed_sweep,noise,_seed13,1,0.15,2,3b94,58a4,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,1995,1915,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.15,1,1b9d,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,2,0.15,1,a636,a6b6,True,9,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,4,7b7,6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,6,2e13,a75b,True,12,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,4,2eae,a6b6,True,17,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,5,adf4,a6b6,True,17,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,1,e6b6,a6b6,True,11,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,3,b6f4,a6b6,True,7,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,3,2e96,b6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,0,a6b6,a6b6,True,0,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,3,a476,e6fa,True,11,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,2,82b6,82b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,3,8692,a6b6,True,6,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,2,acb6,b6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,3,b63e,e6fa,True,16,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,0,a6b6,a6b6,True,0,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,2,b636,aeb6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,2,a0b6,a6b6,True,5,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,1,aeb6,b6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,4,a0ba,a6b6,True,16,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,4,27ae,a6b6,True,6,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,3,ae94,b6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,2,26f6,a6b6,True,6,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,4,a722,a75b,True,12,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,2,e636,e6fa,True,9,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,2,aeb2,a6b6,True,7,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,0,a6b6,a6b6,True,0,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,2,e6b4,a6b6,True,11,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,3,96f6,a6b6,True,7,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,6,f430,fc6a,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,4,2737,a797,True,9,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,2,ae96,b6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,3,66f6,e6fa,True,16,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,2,8696,a6b6,True,4,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,0,a6b6,a6b6,True,0,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,3,b6f2,a6b6,True,17,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,7,883f,835b,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,4,82f4,2b4,True,6,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.15,4,a3f4,a2b4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.15,1,26b6,a6b6,True,4,correct,2,True,13
seed_sweep,noise,_seed13,2,0.15,2,27b6,a6b6,True,4,correct,2,True,13
seed_sweep,noise,_seed13,3,0.15,3,a50f,a75b,True,11,spurious,-1,False,13
seed_sweep,noise,_seed13,3,0.15,1,bd0f,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,5,bbaf,fca6,True,15,wrong_pattern,0,False,13
seed_sweep,noise,_seed13,3,0.15,9,85e,359,True,18,spurious,-1,False,13
seed_sweep,noise,_seed13,3,0.15,2,9d05,9d05,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,3,3107,3907,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,1,bd03,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,1,bd47,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,3,bd11,bd17,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,2,fd87,bd07,True,11,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,3,8f07,b707,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,2,bc03,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,1,fd07,bd07,True,11,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,2,bd85,bd07,True,9,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,4,a904,b905,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,1,bf07,bf07,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,2,bd02,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,1,ad07,bd07,True,7,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,1,bd47,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,2,bd2f,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,2,b927,bd07,True,4,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,2,bd26,bd07,True,7,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,1,bd03,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,0,bd07,bd07,True,0,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,3,9407,bd07,True,7,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,3,6d07,bd07,True,11,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,2,9d0f,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,2,b547,ed4b,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,1,b907,bd07,True,4,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,3,b787,af97,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,1,ad07,bd07,True,7,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,7,2686,a6b6,True,5,wrong_pattern,2,False,13
seed_sweep,noise,_seed13,3,0.15,1,bd0f,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,3,bdd7,bd17,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,3,0.15,1,bd03,bd07,True,6,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,5,7904,1905,True,12,spurious,-1,False,13
seed_sweep,noise,_seed13,3,0.15,4,6d27,bd07,True,12,correct,3,True,13
seed_sweep,noise,_seed13,3,0.15,2,bd13,bd17,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,5,daa3,d8a6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,4,fc9c,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,8,f053,fd4b,True,17,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,6,7a25,1905,True,15,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,7,d94e,d94b,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,4,fdef,fca6,True,16,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,7,c994,58a4,True,17,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,4,7896,78a6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,5,e6c6,e6fa,True,15,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,3,f5a4,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,3,f4e7,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,3,f4e4,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,5,70a0,58a4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,3,dc22,fc6a,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,5,e687,fca6,True,17,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,2,ecb6,fca6,True,11,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,4,f8c7,fca6,True,7,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,2,b4a6,fca6,True,23,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,6,bc01,bd07,True,6,wrong_pattern,3,False,13
seed_sweep,noise,_seed13,0,0.3,5,d0aa,d8a6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,6,1c8c,58a4,True,12,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,2,f8e6,fca6,True,6,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,6,5ece,5ca6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,1,fca7,fca6,True,4,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,6,efb3,b6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,7,3cf8,7ca4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,3,fcfe,fca6,True,11,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,7,f325,b905,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,4,bde4,fca6,True,12,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,4,7dac,7ca4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,5,7ce8,7c68,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,3,f4be,fca6,True,16,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,5,f166,fd4b,True,12,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,4,f4b5,fca6,True,14,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,6,9e8f,fca6,True,15,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,5,6c2c,7c24,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,6,d3a4,58a4,True,14,spurious,-1,False,13
seed_sweep,noise,_seed13,0,0.3,0,fca6,fca6,True,0,correct,0,True,13
seed_sweep,noise,_seed13,0,0.3,5,76b7,aeb6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,0,0.3,2,7ea6,fca6,True,5,correct,0,True,13
seed_sweep,noise,_seed13,1,0.3,6,7b82,78a6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,6,9dad,dca4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,8,7aa8,58a4,True,11,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,7,9c37,bd17,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,4,13c1,395,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,3,4995,1905,True,19,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,2,9bb5,58a4,True,21,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,4,9bfd,2b4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,3,1bf7,2b4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,4,8b90,2b4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,5,5a75,5949,True,18,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,4,9af5,2b4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,9,a2ac,a2b4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,6,9f1e,a797,True,9,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,4,1e9c,2b4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,1,1bd5,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,1,0.3,2,1bd1,1b95,True,6,correct,1,True,13
seed_sweep,noise,_seed13,1,0.3,3,8995,1395,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,6,dbb8,58a4,True,11,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,6,12f3,2b4,True,17,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,1,1b15,1b95,True,9,correct,1,True,13
seed_sweep,noise,_seed13,1,0.3,1,3b95,1b95,True,4,correct,1,True,13
seed_sweep,noise,_seed13,1,0.3,6,679d,2759,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,5,9085,58a4,True,26,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,5,5697,eb6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,7,3256,235b,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,5,4b51,5949,True,17,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,3,1894,58a4,True,15,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,3,7b94,58a4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,4,9f05,9f05,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,2,395,395,True,0,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,6,6996,78a6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,5,4ab1,12b4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,6,2992,32b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,5,5bd8,4068,True,9,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,3,5b90,58a4,True,7,spurious,-1,False,13
seed_sweep,noise,_seed13,1,0.3,3,1215,b95,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,10,6c74,7c24,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,3,4bd5,1395,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,1,0.3,6,7351,5949,True,17,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.3,4,4b7,6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,8,b0e1,e2f8,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,4,8ea4,96b4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,7,9c3f,bd07,True,15,wrong_pattern,3,False,13
seed_sweep,noise,_seed13,2,0.3,3,f6b4,aeb6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,6,72b0,ab4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,6,2ead,36b4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,4,e49e,e6fa,True,15,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.3,0,a6b6,a6b6,True,0,correct,2,True,13
seed_sweep,noise,_seed13,2,0.3,3,8ea6,b6b6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,8,d491,dca4,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,6,a4f9,e6fa,True,13,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.3,6,1437,f97,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,6,e6e8,e6ea,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,4,e2fe,e6fa,True,6,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.3,5,9726,af97,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,2,86be,a6b6,True,6,correct,2,True,13
seed_sweep,noise,_seed13,2,0.3,11,582f,5949,True,12,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.3,5,17b7,eb6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,5,6614,2759,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,6,92b8,2b4,True,17,spurious,-1,False,13
seed_sweep,noise,_seed13,2,0.3,3,c6b7,a6b6,True,11,correct,2,True,13
seed_sweep,noise,_seed13,2,0.3,6,f206,bd07,True,15,wrong_pattern,3,False,13
seed_sweep,noise,_seed13,2,0.3,6,bb9e,a6b6,True,7,correct,2,True,13
seed_sweep,noise,_seed13,2,0.3,3,b7b2,a6b6,True,7,correct,2,True,13
seed_sweep,noise,_seed13,2,0.3,3,b4b4,aeb6,False,740,oscillated,-1,False,13
seed_sweep,noise,_seed13,2,0.3,5,ffb7,fca6,True,7,wrong_pattern,0,False,13
seed_sweep,noise,_seed13,2,0.3,5,f4e6,fca6,True,7,wrong_pattern,0,False,13
